comparable_boundary_group_id	mapping_method	mapping_status	group_n_species	group_species_coverage	group_msa_column	run_id	species_id	scientific_name	protein_id	transcript_id	boundary_id	left_exon_id	right_exon_id	exon_transition	native_protein_position	msa_column	msa_mapping_status	nearest_domain_instance_id	nearest_domain_accession	nearest_domain_label	nearest_edge	nearest_edge_position	signed_distance	absolute_distance	boundary_class	domain_annotation_available	mapping_confidence	review_reason
CBG29	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,gorilla_gorilla_gorilla,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	974	example	gallus_gallus	Gallus gallus	NP_990650.2	NM_205319.4	NP_990650.2:E15_E16	NP_990650.2:exon15	NP_990650.2:exon16	E15 → E16	754	974	mapped	IPR001245:458-791	IPR001245	kinase	end	791	-37	37	inside_domain	True	0.533	
CBG29	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,gorilla_gorilla_gorilla,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	974	example	taeniopygia_guttata	Taeniopygia guttata	XP_072787409.1	XM_072931308.1	XP_072787409.1:E16_E17	XP_072787409.1:exon16	XP_072787409.1:exon17	E16 → E17	802	974	mapped	IPR001245:506-839	IPR001245	kinase	end	839	-37	37	inside_domain	True	0.533	
CBG29	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,gorilla_gorilla_gorilla,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	974	example	alligator_mississippiensis	Alligator mississippiensis	XP_006266188.1	XM_006266126.4	XP_006266188.1:E15_E16	XP_006266188.1:exon15	XP_006266188.1:exon16	E15 → E16	754	974	mapped	IPR001245:458-791	IPR001245	kinase	end	791	-37	37	inside_domain	True	0.533	
CBG30	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,mus_musculus,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	1009	example	pan_troglodytes	Pan troglodytes	XP_054516514.1	XM_054660539.2	XP_054516514.1:E16_E17	XP_054516514.1:exon16	XP_054516514.1:exon17	E16 → E17	787	1009	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-2	2	near_domain_edge	True	0.533	
CBG30	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,mus_musculus,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	1009	example	macaca_mulatta	Macaca mulatta	XP_077803775.1	XM_077947649.1	XP_077803775.1:E16_E17	XP_077803775.1:exon16	XP_077803775.1:exon17	E16 → E17	785	1009	mapped	IPR001245:454-787	IPR001245	kinase	end	787	-2	2	near_domain_edge	True	0.533	
CBG30	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,mus_musculus,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	1009	example	callithrix_jacchus	Callithrix jacchus	XP_078202765.1	XM_078346639.1	XP_078202765.1:E16_E17	XP_078202765.1:exon16	XP_078202765.1:exon17	E16 → E17	787	1009	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-2	2	near_domain_edge	True	0.533	
CBG30	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,mus_musculus,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	1009	example	mus_musculus	Mus musculus	ENSMUSP00000112430	ENSMUST00000122054	ENSMUSP00000112430:E16_E17	ENSMUSP00000112430:exon16	ENSMUSP00000112430:exon17	E16 → E17	787	1009	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-2	2	near_domain_edge	True	0.533	
CBG30	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,mus_musculus,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	1009	example	rattus_norvegicus	Rattus norvegicus	XP_063137149.1	XM_063281079.1	XP_063137149.1:E16_E17	XP_063137149.1:exon16	XP_063137149.1:exon17	E16 → E17	787	1009	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-2	2	near_domain_edge	True	0.533	
CBG30	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,mus_musculus,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	1009	example	oryctolagus_cuniculus	Oryctolagus cuniculus	XP_069913096.1	XM_070056995.1	XP_069913096.1:E16_E17	XP_069913096.1:exon16	XP_069913096.1:exon17	E16 → E17	787	1009	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-2	2	near_domain_edge	True	0.533	
CBG30	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,mus_musculus,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	1009	example	felis_catus	Felis catus	XP_044896695.1	XM_045040760.1	XP_044896695.1:E16_E17	XP_044896695.1:exon16	XP_044896695.1:exon17	E16 → E17	787	1009	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-2	2	near_domain_edge	True	0.533	
CBG30	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,mus_musculus,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	1009	example	bos_taurus	Bos taurus	XP_059737724.1	XM_059881741.1	XP_059737724.1:E16_E17	XP_059737724.1:exon16	XP_059737724.1:exon17	E16 → E17	787	1009	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-2	2	near_domain_edge	True	0.533	
CBG30	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,mus_musculus,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	1009	example	sus_scrofa	Sus scrofa	XP_084849197.1	XM_084993071.1	XP_084849197.1:E16_E17	XP_084849197.1:exon16	XP_084849197.1:exon17	E16 → E17	787	1009	mapped	IPR001245:456-780	IPR001245	kinase	end	780	7	7	outside_annotated_domains	True	0.533	
CBG30	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,mus_musculus,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	1009	example	equus_caballus	Equus caballus	XP_014588430.1	XM_014732944.3	XP_014588430.1:E17_E18	XP_014588430.1:exon17	XP_014588430.1:exon18	E17 → E18	837	1009	mapped	IPR001245:506-839	IPR001245	kinase	end	839	-2	2	near_domain_edge	True	0.533	
CBG30	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,mus_musculus,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	1009	example	ovis_aries	Ovis aries	XP_060260490.1	XM_060404507.1	XP_060260490.1:E16_E17	XP_060260490.1:exon16	XP_060260490.1:exon17	E16 → E17	787	1009	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-2	2	near_domain_edge	True	0.533	
CBG30	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,mus_musculus,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	1009	example	monodelphis_domestica	Monodelphis domestica	XP_056659242.1	XM_056803264.1	XP_056659242.1:E16_E17	XP_056659242.1:exon16	XP_056659242.1:exon17	E16 → E17	786	1009	mapped	IPR001245:455-788	IPR001245	kinase	end	788	-2	2	near_domain_edge	True	0.533	
CBG30	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,mus_musculus,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	1009	example	ornithorhynchus_anatinus	Ornithorhynchus anatinus	XP_028936644.1	XM_029080811.2	XP_028936644.1:E16_E17	XP_028936644.1:exon16	XP_028936644.1:exon17	E16 → E17	786	1009	mapped	IPR001245:455-788	IPR001245	kinase	end	788	-2	2	near_domain_edge	True	0.533	
CBG30	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,mus_musculus,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	1009	example	gallus_gallus	Gallus gallus	NP_990650.2	NM_205319.4	NP_990650.2:E16_E17	NP_990650.2:exon16	NP_990650.2:exon17	E16 → E17	789	1009	mapped	IPR001245:458-791	IPR001245	kinase	end	791	-2	2	near_domain_edge	True	0.533	
CBG30	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,mus_musculus,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	1009	example	taeniopygia_guttata	Taeniopygia guttata	XP_072787409.1	XM_072931308.1	XP_072787409.1:E17_E18	XP_072787409.1:exon17	XP_072787409.1:exon18	E17 → E18	837	1009	mapped	IPR001245:506-839	IPR001245	kinase	end	839	-2	2	near_domain_edge	True	0.533	
CBG30	msa_aligned_position	supported_comparable	16	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,mus_musculus,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	1009	example	alligator_mississippiensis	Alligator mississippiensis	XP_006266188.1	XM_006266126.4	XP_006266188.1:E16_E17	XP_006266188.1:exon16	XP_006266188.1:exon17	E16 → E17	789	1009	mapped	IPR001245:458-791	IPR001245	kinase	end	791	-2	2	near_domain_edge	True	0.533	
CBG31	msa_aligned_position	supported_comparable	2	gorilla_gorilla_gorilla,mus_musculus	158	example	gorilla_gorilla_gorilla	Gorilla gorilla gorilla	XP_004050253.1	XP_004050253.1	XP_004050253.1:E1_E2	XP_004050253.1:exon1	XP_004050253.1:exon2	E1 → E2	55	158	mapped	IPR013098:75-152	IPR013098	Ig1	start	75	-20	20	outside_annotated_domains	True	0.067	
CBG31	msa_aligned_position	supported_comparable	2	gorilla_gorilla_gorilla,mus_musculus	158	example	mus_musculus	Mus musculus	ENSMUSP00000112430	ENSMUST00000122054	ENSMUSP00000112430:E1_E2	ENSMUSP00000112430:exon1	ENSMUSP00000112430:exon2	E1 → E2	55	158	mapped	IPR007110:64-128	IPR007110	Ig1	start	64	-9	9	outside_annotated_domains	True	0.067	
CBG35	msa_aligned_position	tentative	2	gorilla_gorilla_gorilla,meleagris_gallopavo	533	example	gorilla_gorilla_gorilla	Gorilla gorilla gorilla	XP_004050253.1	XP_004050253.1	XP_004050253.1:E5_E6	XP_004050253.1:exon5	XP_004050253.1:exon6	E5 → E6	201	533	mapped	IPR007110:170-250	IPR007110	Ig2	start	170	31	31	inside_domain	True	0.067	
CBG35	msa_aligned_position	tentative	2	gorilla_gorilla_gorilla,meleagris_gallopavo	533	example	meleagris_gallopavo	Meleagris gallopavo	ENSMGAP00000031571	ENSMGAT00000021846	ENSMGAP00000031571:E3_E4	ENSMGAP00000031571:exon3	ENSMGAP00000031571:exon4	E3 → E4	204	534	mapped	IPR007110:171-252	IPR007110	Ig2	start	171	33	33	inside_domain	True	0.067	
CBG38	msa_aligned_position	tentative	3	gorilla_gorilla_gorilla,mus_musculus,xenopus_tropicalis	682	example	gorilla_gorilla_gorilla	Gorilla gorilla gorilla	XP_004050253.1	XP_004050253.1	XP_004050253.1:E8_E9	XP_004050253.1:exon8	XP_004050253.1:exon9	E8 → E9	343	682	mapped	IPR001245:339-672	IPR001245	kinase	start	339	4	4	near_domain_edge	True	0.1	
CBG38	msa_aligned_position	tentative	3	gorilla_gorilla_gorilla,mus_musculus,xenopus_tropicalis	682	example	mus_musculus	Mus musculus	ENSMUSP00000112430	ENSMUST00000122054	ENSMUSP00000112430:E10_E11	ENSMUSP00000112430:exon10	ENSMUSP00000112430:exon11	E10 → E11	461	683	mapped	IPR001245:456-789	IPR001245	kinase	start	456	5	5	near_domain_edge	True	0.1	
CBG38	msa_aligned_position	tentative	3	gorilla_gorilla_gorilla,mus_musculus,xenopus_tropicalis	682	example	xenopus_tropicalis	Xenopus tropicalis	ENSXETP00000069725	ENSXETT00000071733	ENSXETP00000069725:E10_E11	ENSXETP00000069725:exon10	ENSXETP00000069725:exon11	E10 → E11	530	684	mapped	IPR001245:524-857	IPR001245	kinase	start	524	6	6	inside_domain	True	0.1	
CBG42	msa_aligned_position	supported_comparable	3	anolis_carolinensis,oreochromis_niloticus,pongo_abelii	603	example	pongo_abelii	Pongo abelii	XP_024108704.1	XM_024252936	XP_024108704.1:E7_E8	XP_024108704.1:exon7	XP_024108704.1:exon8	E7 → E8	381	603	mapped	IPR007110:285-365	IPR007110	Ig3	end	365	16	16	outside_annotated_domains	True	0.1	
CBG42	msa_aligned_position	supported_comparable	3	anolis_carolinensis,oreochromis_niloticus,pongo_abelii	603	example	anolis_carolinensis	Anolis carolinensis	XP_062832081.1	XM_062976011.1	XP_062832081.1:E8_E9	XP_062832081.1:exon8	XP_062832081.1:exon9	E8 → E9	414	603	mapped	IPR013098:315-411	IPR013098	Ig3	end	411	3	3	near_domain_edge	True	0.1	
CBG42	msa_aligned_position	supported_comparable	3	anolis_carolinensis,oreochromis_niloticus,pongo_abelii	603	example	oreochromis_niloticus	Oreochromis niloticus	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E7_E8	ENSONIP00000063320:exon7	ENSONIP00000063320:exon8	E7 → E8	360	603	mapped	IPR013098:261-357	IPR013098	Ig3	end	357	3	3	near_domain_edge	True	0.1	
CBG43	msa_aligned_position	supported_comparable	4	chrysemys_picta_bellii,oreochromis_niloticus,oryzias_latipes,pongo_abelii	668	example	pongo_abelii	Pongo abelii	XP_024108704.1	XM_024252936	XP_024108704.1:E8_E9	XP_024108704.1:exon8	XP_024108704.1:exon9	E8 → E9	446	668	mapped	IPR001245:454-787	IPR001245	kinase	start	454	-8	8	outside_annotated_domains	True	0.133	
CBG43	msa_aligned_position	supported_comparable	4	chrysemys_picta_bellii,oreochromis_niloticus,oryzias_latipes,pongo_abelii	668	example	chrysemys_picta_bellii	Chrysemys picta bellii	XP_065408413.1	XM_065552341.1	XP_065408413.1:E8_E9	XP_065408413.1:exon8	XP_065408413.1:exon9	E8 → E9	446	668	mapped	IPR001245:456-789	IPR001245	kinase	start	456	-10	10	outside_annotated_domains	True	0.133	
CBG43	msa_aligned_position	supported_comparable	4	chrysemys_picta_bellii,oreochromis_niloticus,oryzias_latipes,pongo_abelii	668	example	oryzias_latipes	Oryzias latipes	XP_078787744.1	XM_078931618.1	XP_078787744.1:E8_E9	XP_078787744.1:exon8	XP_078787744.1:exon9	E8 → E9	442	668	mapped	IPR001245:450-781	IPR001245	kinase	start	450	-8	8	outside_annotated_domains	True	0.133	
CBG43	msa_aligned_position	supported_comparable	4	chrysemys_picta_bellii,oreochromis_niloticus,oryzias_latipes,pongo_abelii	668	example	oreochromis_niloticus	Oreochromis niloticus	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E8_E9	ENSONIP00000063320:exon8	ENSONIP00000063320:exon9	E8 → E9	424	668	mapped	IPR001245:431-761	IPR001245	kinase	start	431	-7	7	outside_annotated_domains	True	0.133	
CBG44	msa_aligned_position	supported_comparable	5	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii,xenopus_tropicalis	721	example	pongo_abelii	Pongo abelii	XP_024108704.1	XM_024252936	XP_024108704.1:E9_E10	XP_024108704.1:exon9	XP_024108704.1:exon10	E9 → E10	497	721	mapped	IPR001245:454-787	IPR001245	kinase	start	454	43	43	inside_domain	True	0.167	
CBG44	msa_aligned_position	supported_comparable	5	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii,xenopus_tropicalis	721	example	anolis_carolinensis	Anolis carolinensis	XP_062832081.1	XM_062976011.1	XP_062832081.1:E10_E11	XP_062832081.1:exon10	XP_062832081.1:exon11	E10 → E11	532	721	mapped	IPR001245:489-822	IPR001245	kinase	start	489	43	43	inside_domain	True	0.167	
CBG44	msa_aligned_position	supported_comparable	5	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii,xenopus_tropicalis	721	example	xenopus_tropicalis	Xenopus tropicalis	ENSXETP00000069725	ENSXETT00000071733	ENSXETP00000069725:E11_E12	ENSXETP00000069725:exon11	ENSXETP00000069725:exon12	E11 → E12	567	721	mapped	IPR001245:524-857	IPR001245	kinase	start	524	43	43	inside_domain	True	0.167	
CBG44	msa_aligned_position	supported_comparable	5	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii,xenopus_tropicalis	721	example	ambystoma_mexicanum	Ambystoma mexicanum	XP_069468056.1	XM_069611955.1	XP_069468056.1:E9_E10	XP_069468056.1:exon9	XP_069468056.1:exon10	E9 → E10	497	721	mapped	IPR001245:454-787	IPR001245	kinase	start	454	43	43	inside_domain	True	0.167	
CBG44	msa_aligned_position	supported_comparable	5	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii,xenopus_tropicalis	721	example	oreochromis_niloticus	Oreochromis niloticus	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E9_E10	ENSONIP00000063320:exon9	ENSONIP00000063320:exon10	E9 → E10	471	721	mapped	IPR001245:431-761	IPR001245	kinase	start	431	40	40	inside_domain	True	0.167	
CBG45	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	762	example	pongo_abelii	Pongo abelii	XP_024108704.1	XM_024252936	XP_024108704.1:E10_E11	XP_024108704.1:exon10	XP_024108704.1:exon11	E10 → E11	538	762	mapped	IPR001245:454-787	IPR001245	kinase	start	454	84	84	inside_domain	True	0.133	
CBG45	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	762	example	anolis_carolinensis	Anolis carolinensis	XP_062832081.1	XM_062976011.1	XP_062832081.1:E11_E12	XP_062832081.1:exon11	XP_062832081.1:exon12	E11 → E12	573	762	mapped	IPR001245:489-822	IPR001245	kinase	start	489	84	84	inside_domain	True	0.133	
CBG45	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	762	example	ambystoma_mexicanum	Ambystoma mexicanum	XP_069468056.1	XM_069611955.1	XP_069468056.1:E10_E11	XP_069468056.1:exon10	XP_069468056.1:exon11	E10 → E11	538	762	mapped	IPR001245:454-787	IPR001245	kinase	start	454	84	84	inside_domain	True	0.133	
CBG45	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	762	example	oreochromis_niloticus	Oreochromis niloticus	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E10_E11	ENSONIP00000063320:exon10	ENSONIP00000063320:exon11	E10 → E11	512	762	mapped	IPR001245:431-761	IPR001245	kinase	start	431	81	81	inside_domain	True	0.133	
CBG46	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	799	example	pongo_abelii	Pongo abelii	XP_024108704.1	XM_024252936	XP_024108704.1:E11_E12	XP_024108704.1:exon11	XP_024108704.1:exon12	E11 → E12	575	799	mapped	IPR001245:454-787	IPR001245	kinase	start	454	121	121	inside_domain	True	0.133	
CBG46	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	799	example	anolis_carolinensis	Anolis carolinensis	XP_062832081.1	XM_062976011.1	XP_062832081.1:E12_E13	XP_062832081.1:exon12	XP_062832081.1:exon13	E12 → E13	610	799	mapped	IPR001245:489-822	IPR001245	kinase	start	489	121	121	inside_domain	True	0.133	
CBG46	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	799	example	ambystoma_mexicanum	Ambystoma mexicanum	XP_069468056.1	XM_069611955.1	XP_069468056.1:E11_E12	XP_069468056.1:exon11	XP_069468056.1:exon12	E11 → E12	575	799	mapped	IPR001245:454-787	IPR001245	kinase	start	454	121	121	inside_domain	True	0.133	
CBG46	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	799	example	oreochromis_niloticus	Oreochromis niloticus	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E11_E12	ENSONIP00000063320:exon11	ENSONIP00000063320:exon12	E11 → E12	549	799	mapped	IPR001245:431-761	IPR001245	kinase	start	431	118	118	inside_domain	True	0.133	
CBG47	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	862	example	pongo_abelii	Pongo abelii	XP_024108704.1	XM_024252936	XP_024108704.1:E12_E13	XP_024108704.1:exon12	XP_024108704.1:exon13	E12 → E13	638	862	mapped	IPR001245:454-787	IPR001245	kinase	end	787	-149	149	inside_domain	True	0.133	
CBG47	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	862	example	anolis_carolinensis	Anolis carolinensis	XP_062832081.1	XM_062976011.1	XP_062832081.1:E13_E14	XP_062832081.1:exon13	XP_062832081.1:exon14	E13 → E14	673	862	mapped	IPR001245:489-822	IPR001245	kinase	end	822	-149	149	inside_domain	True	0.133	
CBG47	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	862	example	ambystoma_mexicanum	Ambystoma mexicanum	XP_069468056.1	XM_069611955.1	XP_069468056.1:E12_E13	XP_069468056.1:exon12	XP_069468056.1:exon13	E12 → E13	638	862	mapped	IPR001245:454-787	IPR001245	kinase	end	787	-149	149	inside_domain	True	0.133	
CBG47	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	862	example	oreochromis_niloticus	Oreochromis niloticus	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E12_E13	ENSONIP00000063320:exon12	ENSONIP00000063320:exon13	E12 → E13	612	862	mapped	IPR001245:431-761	IPR001245	kinase	end	761	-149	149	inside_domain	True	0.133	
CBG48	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	903	example	pongo_abelii	Pongo abelii	XP_024108704.1	XM_024252936	XP_024108704.1:E13_E14	XP_024108704.1:exon13	XP_024108704.1:exon14	E13 → E14	679	903	mapped	IPR001245:454-787	IPR001245	kinase	end	787	-108	108	inside_domain	True	0.133	
CBG48	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	903	example	anolis_carolinensis	Anolis carolinensis	XP_062832081.1	XM_062976011.1	XP_062832081.1:E14_E15	XP_062832081.1:exon14	XP_062832081.1:exon15	E14 → E15	714	903	mapped	IPR001245:489-822	IPR001245	kinase	end	822	-108	108	inside_domain	True	0.133	
CBG48	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	903	example	ambystoma_mexicanum	Ambystoma mexicanum	XP_069468056.1	XM_069611955.1	XP_069468056.1:E13_E14	XP_069468056.1:exon13	XP_069468056.1:exon14	E13 → E14	679	903	mapped	IPR001245:454-787	IPR001245	kinase	end	787	-108	108	inside_domain	True	0.133	
CBG48	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	903	example	oreochromis_niloticus	Oreochromis niloticus	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E13_E14	ENSONIP00000063320:exon13	ENSONIP00000063320:exon14	E13 → E14	653	903	mapped	IPR001245:431-761	IPR001245	kinase	end	761	-108	108	inside_domain	True	0.133	
CBG49	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	927	example	pongo_abelii	Pongo abelii	XP_024108704.1	XM_024252936	XP_024108704.1:E14_E15	XP_024108704.1:exon14	XP_024108704.1:exon15	E14 → E15	703	927	mapped	IPR001245:454-787	IPR001245	kinase	end	787	-84	84	inside_domain	True	0.133	
CBG49	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	927	example	anolis_carolinensis	Anolis carolinensis	XP_062832081.1	XM_062976011.1	XP_062832081.1:E15_E16	XP_062832081.1:exon15	XP_062832081.1:exon16	E15 → E16	738	927	mapped	IPR001245:489-822	IPR001245	kinase	end	822	-84	84	inside_domain	True	0.133	
CBG49	msa_aligned_position	supported_comparable	4	ambystoma_mexicanum,anolis_carolinensis,oreochromis_niloticus,pongo_abelii	927	example	ambystoma_mexicanum	Ambystoma mexicanum	XP_069468056.1	XM_069611955.1	XP_069468056.1:E14_E15	XP_069468056.1:exon14	XP_069468056.1:exon15	E14 → E15	703	927	mapped	IPR001245:454-787	IPR001245	kinase	end	787	-84	84	inside_domain	True	0.133	
