species	isoform	transcript_id	protein_id	protein_length	feature_type	feature_label	start_aa	end_aa	track	source	status
oryzias_latipes	IIIc	XM_078931618.1	XP_078787744.1	832	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	ig_like_domain	Ig1	64	128	domain	interproscan	representative
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	ig_like_domain	Ig2	190	267	domain	interproscan	representative
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	ig_like_domain	Ig3	282	376	domain	interproscan	representative
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	transmembrane_pytmhmm	TM	394	416	domain	pyTMHMM	receptor_tm
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	transmembrane_pytmhmm	sig. anchor	20	39	domain	pyTMHMM	n_terminal_signal_anchor
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	kinase_domain	kinase	457	790	domain	interproscan	representative
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	other_domain	FGFR family fingerprint	27	836	domain	interproscan	family_level
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon	exon 1 (CDS1)	1	56	exon	figure3C	coordinate_mapped
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon	exon 2 (CDS2)	56	145	exon	figure3C	coordinate_mapped
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon	exon 3 (CDS3)	145	171	exon	figure3C	coordinate_mapped
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon	exon 4 (CDS4)	171	227	exon	figure3C	coordinate_mapped
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon	exon 5 (CDS5)	228	269	exon	figure3C	coordinate_mapped
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon	exon 6 (CDS6)	269	332	exon	figure3C	coordinate_mapped
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	IIIb_slot	exon 7 (IIIb cassette)	333	381	cassette	figure3C	coordinate_mapped
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon	exon 8 (CDS8)	381	449	exon	figure3C	coordinate_mapped
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon	exon 9 (CDS9)	449	499	exon	figure3C	coordinate_mapped
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon	exon 10 (CDS10)	499	540	exon	figure3C	coordinate_mapped
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon	exon 11 (CDS11)	540	577	exon	figure3C	coordinate_mapped
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon	exon 12 (CDS12)	577	640	exon	figure3C	coordinate_mapped
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon	exon 13 (CDS13)	641	681	exon	figure3C	coordinate_mapped
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon	exon 14 (CDS14)	682	705	exon	figure3C	coordinate_mapped
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon	exon 15 (CDS15)	705	751	exon	figure3C	coordinate_mapped
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon	exon 16 (CDS16)	751	786	exon	figure3C	coordinate_mapped
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon	exon 17 (CDS17)	787	841	exon	figure3C	coordinate_mapped
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	warning	signal region supported by N-terminal pyTMHMM anchor (no dedicated signal-peptide predictor)			warning	qc	architecture_supported
ovis_aries	IIIb	XM_060404505.1	XP_060260488.1	841	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	ig_like_domain	Ig1	64	128	domain	interproscan	representative
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	ig_like_domain	Ig2	190	267	domain	interproscan	representative
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	ig_like_domain	Ig3	285	365	domain	interproscan	representative
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	transmembrane_pytmhmm	TM	393	415	domain	pyTMHMM	receptor_tm
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	transmembrane_pytmhmm	sig. anchor	20	39	domain	pyTMHMM	n_terminal_signal_anchor
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	kinase_domain	kinase	456	789	domain	interproscan	representative
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	other_domain	FGFR family fingerprint	27	835	domain	interproscan	family_level
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon	exon 1 (CDS1)	1	56	exon	figure3C	coordinate_mapped
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon	exon 2 (CDS2)	56	145	exon	figure3C	coordinate_mapped
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon	exon 3 (CDS3)	145	171	exon	figure3C	coordinate_mapped
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon	exon 4 (CDS4)	171	227	exon	figure3C	coordinate_mapped
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon	exon 5 (CDS5)	228	269	exon	figure3C	coordinate_mapped
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon	exon 6 (CDS6)	269	332	exon	figure3C	coordinate_mapped
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	IIIc_slot	exon 7 (IIIc cassette)	333	382	cassette	figure3C	coordinate_mapped
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon	exon 8 (CDS8)	382	450	exon	figure3C	coordinate_mapped
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon	exon 9 (CDS9)	450	500	exon	figure3C	coordinate_mapped
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon	exon 10 (CDS10)	500	541	exon	figure3C	coordinate_mapped
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon	exon 11 (CDS11)	541	578	exon	figure3C	coordinate_mapped
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon	exon 12 (CDS12)	578	641	exon	figure3C	coordinate_mapped
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon	exon 13 (CDS13)	642	682	exon	figure3C	coordinate_mapped
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon	exon 14 (CDS14)	683	706	exon	figure3C	coordinate_mapped
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon	exon 15 (CDS15)	706	752	exon	figure3C	coordinate_mapped
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon	exon 16 (CDS16)	752	787	exon	figure3C	coordinate_mapped
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon	exon 17 (CDS17)	788	840	exon	figure3C	coordinate_mapped
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	warning	signal region supported by N-terminal pyTMHMM anchor (no dedicated signal-peptide predictor)			warning	qc	architecture_supported
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	warning	final coding-exon block end clamped to protein length (+1/+2 aa codon-boundary rounding)			warning	qc	architecture_supported
ovis_aries	IIIc	XM_060404507.1	XP_060260490.1	840	warning	coordinates otherwise unchanged			warning	qc	architecture_supported
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	ig_like_domain	Ig1	64	129	domain	interproscan	representative
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	ig_like_domain	Ig2	190	267	domain	interproscan	representative
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	ig_like_domain	Ig3	282	376	domain	interproscan	representative
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	transmembrane_pytmhmm	TM	394	416	domain	pyTMHMM	receptor_tm
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	transmembrane_pytmhmm	sig. anchor	20	39	domain	pyTMHMM	n_terminal_signal_anchor
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	kinase_domain	kinase	457	790	domain	interproscan	representative
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	other_domain	FGFR family fingerprint	27	836	domain	interproscan	family_level
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon	exon 1 (CDS1)	1	56	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon	exon 2 (CDS2)	56	145	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon	exon 3 (CDS3)	145	171	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon	exon 4 (CDS4)	171	227	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon	exon 5 (CDS5)	228	269	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon	exon 6 (CDS6)	269	332	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	IIIb_slot	exon 7 (IIIb cassette)	333	381	cassette	figure3C	coordinate_mapped
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon	exon 8 (CDS8)	381	449	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon	exon 9 (CDS9)	449	499	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon	exon 10 (CDS10)	499	540	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon	exon 11 (CDS11)	540	577	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon	exon 12 (CDS12)	577	640	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon	exon 13 (CDS13)	641	681	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon	exon 14 (CDS14)	682	705	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon	exon 15 (CDS15)	705	751	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon	exon 16 (CDS16)	751	786	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon	exon 17 (CDS17)	787	841	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	warning	signal region supported by N-terminal pyTMHMM anchor (no dedicated signal-peptide predictor)			warning	qc	architecture_supported
pan_troglodytes	IIIb	XM_054660538.2	XP_054516513.1	841	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	ig_like_domain	Ig1	64	129	domain	interproscan	representative
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	ig_like_domain	Ig2	190	267	domain	interproscan	representative
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	ig_like_domain	Ig3	285	365	domain	interproscan	representative
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	transmembrane_pytmhmm	TM	393	415	domain	pyTMHMM	receptor_tm
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	transmembrane_pytmhmm	sig. anchor	20	39	domain	pyTMHMM	n_terminal_signal_anchor
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	kinase_domain	kinase	456	789	domain	interproscan	representative
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	other_domain	FGFR family fingerprint	27	835	domain	interproscan	family_level
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	coding_exon	exon 1 (CDS1)	1	56	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	coding_exon	exon 2 (CDS2)	56	145	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	coding_exon	exon 3 (CDS3)	145	171	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	coding_exon	exon 4 (CDS4)	171	227	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	coding_exon	exon 5 (CDS5)	228	269	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	coding_exon	exon 6 (CDS6)	269	332	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	IIIc_slot	exon 7 (IIIc cassette)	333	382	cassette	figure3C	coordinate_mapped
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	coding_exon	exon 8 (CDS8)	382	450	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	coding_exon	exon 9 (CDS9)	450	500	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	coding_exon	exon 10 (CDS10)	500	541	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	coding_exon	exon 11 (CDS11)	541	578	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	coding_exon	exon 12 (CDS12)	578	641	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	coding_exon	exon 13 (CDS13)	642	682	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	coding_exon	exon 14 (CDS14)	683	706	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	coding_exon	exon 15 (CDS15)	706	752	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	coding_exon	exon 16 (CDS16)	752	787	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	coding_exon	exon 17 (CDS17)	788	840	exon	figure3C	coordinate_mapped
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	warning	signal region supported by N-terminal pyTMHMM anchor (no dedicated signal-peptide predictor)			warning	qc	architecture_supported
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	warning	final coding-exon block end clamped to protein length (+1/+2 aa codon-boundary rounding)			warning	qc	architecture_supported
pan_troglodytes	IIIc	XM_054660539.2	XP_054516514.1	840	warning	coordinates otherwise unchanged			warning	qc	architecture_supported
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	ig_like_domain	Ig1	64	129	domain	interproscan	representative
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	ig_like_domain	Ig2	190	267	domain	interproscan	representative
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	ig_like_domain	Ig3	285	365	domain	interproscan	representative
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	transmembrane_pytmhmm	TM	393	415	domain	pyTMHMM	receptor_tm
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	transmembrane_pytmhmm	sig. anchor	20	39	domain	pyTMHMM	n_terminal_signal_anchor
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	kinase_domain	kinase	454	787	domain	interproscan	representative
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	other_domain	FGFR family fingerprint	27	833	domain	interproscan	family_level
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	coding_exon	exon 1 (CDS1)	1	56	exon	cds_features_native (XM_024252936)	native_reconstructed
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	coding_exon	exon 2 (CDS2)	56	145	exon	cds_features_native (XM_024252936)	native_reconstructed
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	coding_exon	exon 3 (CDS3)	145	171	exon	cds_features_native (XM_024252936)	native_reconstructed
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	coding_exon	exon 4 (CDS4)	171	227	exon	cds_features_native (XM_024252936)	native_reconstructed
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	coding_exon	exon 5 (CDS5)	228	269	exon	cds_features_native (XM_024252936)	native_reconstructed
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	coding_exon	exon 6 (CDS6)	269	332	exon	cds_features_native (XM_024252936)	native_reconstructed
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	coding_exon	exon 7 (CDS7)	333	381	exon	cds_features_native (XM_024252936)	native_reconstructed
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	IIIc_slot	exon 8 (CDS8)	381	446	cassette	figure3C	coordinate_mapped
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	coding_exon	exon 9 (CDS9)	447	497	exon	cds_features_native (XM_024252936)	native_reconstructed
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	coding_exon	exon 10 (CDS10)	497	538	exon	cds_features_native (XM_024252936)	native_reconstructed
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	coding_exon	exon 11 (CDS11)	538	575	exon	cds_features_native (XM_024252936)	native_reconstructed
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	coding_exon	exon 12 (CDS12)	575	638	exon	cds_features_native (XM_024252936)	native_reconstructed
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	coding_exon	exon 13 (CDS13)	639	679	exon	cds_features_native (XM_024252936)	native_reconstructed
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	coding_exon	exon 14 (CDS14)	680	703	exon	cds_features_native (XM_024252936)	native_reconstructed
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	coding_exon	exon 15 (CDS15)	703	749	exon	cds_features_native (XM_024252936)	native_reconstructed
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	coding_exon	exon 16 (CDS16)	749	784	exon	cds_features_native (XM_024252936)	native_reconstructed
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	coding_exon	exon 17 (CDS17)	785	838	exon	cds_features_native (XM_024252936)	native_reconstructed
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	warning	signal region supported by N-terminal pyTMHMM anchor (no dedicated signal-peptide predictor)			warning	qc	architecture_supported
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	warning	coding-exon blocks reconstructed from native CDS (display-coordinate sanitation)			warning	qc	architecture_supported
pongo_abelii	IIIc	XM_024252936	XP_024108704.1	838	warning	biology unchanged			warning	qc	architecture_supported
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	ig_like_domain	Ig1	64	128	domain	interproscan	representative
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	ig_like_domain	Ig2	190	267	domain	interproscan	representative
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	ig_like_domain	Ig3	282	376	domain	interproscan	representative
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	transmembrane_pytmhmm	TM	394	416	domain	pyTMHMM	receptor_tm
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	transmembrane_pytmhmm	sig. anchor	9	31	domain	pyTMHMM	n_terminal_signal_anchor
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	kinase_domain	kinase	457	790	domain	interproscan	representative
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	other_domain	FGFR family fingerprint	27	836	domain	interproscan	family_level
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	coding_exon	exon 1 (CDS1)	1	56	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	coding_exon	exon 2 (CDS2)	56	145	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	coding_exon	exon 3 (CDS3)	145	171	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	coding_exon	exon 4 (CDS4)	171	227	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	coding_exon	exon 5 (CDS5)	228	269	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	coding_exon	exon 6 (CDS6)	269	332	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	IIIb_slot	exon 7 (IIIb cassette)	333	381	cassette	figure3C	coordinate_mapped
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	coding_exon	exon 8 (CDS8)	381	449	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	coding_exon	exon 9 (CDS9)	449	499	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	coding_exon	exon 10 (CDS10)	499	540	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	coding_exon	exon 11 (CDS11)	540	577	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	coding_exon	exon 12 (CDS12)	577	640	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	coding_exon	exon 13 (CDS13)	641	681	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	coding_exon	exon 14 (CDS14)	682	705	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	coding_exon	exon 15 (CDS15)	705	751	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	coding_exon	exon 16 (CDS16)	751	786	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	coding_exon	exon 17 (CDS17)	787	841	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	warning	signal region supported by N-terminal pyTMHMM anchor (no dedicated signal-peptide predictor)			warning	qc	architecture_supported
rattus_norvegicus	IIIb	XM_063281078.1	XP_063137148.1	841	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	ig_like_domain	Ig1	64	128	domain	interproscan	representative
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	ig_like_domain	Ig2	190	267	domain	interproscan	representative
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	ig_like_domain	Ig3	285	365	domain	interproscan	representative
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	transmembrane_pytmhmm	TM	393	415	domain	pyTMHMM	receptor_tm
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	transmembrane_pytmhmm	sig. anchor	9	31	domain	pyTMHMM	n_terminal_signal_anchor
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	kinase_domain	kinase	456	789	domain	interproscan	representative
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	other_domain	FGFR family fingerprint	27	835	domain	interproscan	family_level
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	coding_exon	exon 1 (CDS1)	1	56	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	coding_exon	exon 2 (CDS2)	56	145	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	coding_exon	exon 3 (CDS3)	145	171	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	coding_exon	exon 4 (CDS4)	171	227	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	coding_exon	exon 5 (CDS5)	228	269	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	coding_exon	exon 6 (CDS6)	269	332	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	IIIc_slot	exon 7 (IIIc cassette)	333	382	cassette	figure3C	coordinate_mapped
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	coding_exon	exon 8 (CDS8)	382	450	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	coding_exon	exon 9 (CDS9)	450	500	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	coding_exon	exon 10 (CDS10)	500	541	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	coding_exon	exon 11 (CDS11)	541	578	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	coding_exon	exon 12 (CDS12)	578	641	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	coding_exon	exon 13 (CDS13)	642	682	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	coding_exon	exon 14 (CDS14)	683	706	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	coding_exon	exon 15 (CDS15)	706	752	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	coding_exon	exon 16 (CDS16)	752	787	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	coding_exon	exon 17 (CDS17)	788	840	exon	figure3C	coordinate_mapped
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	warning	signal region supported by N-terminal pyTMHMM anchor (no dedicated signal-peptide predictor)			warning	qc	architecture_supported
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	warning	final coding-exon block end clamped to protein length (+1/+2 aa codon-boundary rounding)			warning	qc	architecture_supported
rattus_norvegicus	IIIc	XM_063281079.1	XP_063137149.1	840	warning	coordinates otherwise unchanged			warning	qc	architecture_supported
