species	assembly_accession	annotation_source	annotation_release_or_date	seqid	fgfr2_gene_id	fgfr2_transcript_id	fgfr2_protein_id	fgfr2_start	fgfr2_end	fgfr2_strand	neighbor_rank	neighbor_side	neighbor_gene_id	neighbor_symbol_raw	neighbor_start	neighbor_end	neighbor_strand	neighbor_biotype	neighbor_protein_id	neighbor_protein_sequence_available	distance_to_fgfr2	source_file	extraction_status	extraction_warning
anolis_carolinensis	GCF_035594765.1	NCBI RefSeq (datasets genomic.gff)	rAnoCar3.1.pri	NC_085843.1	GeneID:100562611	XM_062976011.1;XM_062976012.1	XP_062832086.1	192722535	192911940	-	2	upstream	GeneID:100565039	nsmce4a	193174292	193186557	-	protein_coding	XP_003218669.1	true	262352	external:NCBI/GCF_035594765.1/genomic.gff	neighborhood_extracted	
anolis_carolinensis	GCF_035594765.1	NCBI RefSeq (datasets genomic.gff)	rAnoCar3.1.pri	NC_085843.1	GeneID:100562611	XM_062976011.1;XM_062976012.1	XP_062832086.1	192722535	192911940	-	3	upstream	GeneID:100562015	tacc2	193195374	193436645	+	protein_coding	XP_062832092.1	true	283434	external:NCBI/GCF_035594765.1/genomic.gff	neighborhood_extracted	
anolis_carolinensis	GCF_035594765.1	NCBI RefSeq (datasets genomic.gff)	rAnoCar3.1.pri	NC_085843.1	GeneID:100562611	XM_062976011.1;XM_062976012.1	XP_062832086.1	192722535	192911940	-	4	upstream	GeneID:100564644	btbd16	193450436	193524467	+	protein_coding	XP_062832094.1	true	538496	external:NCBI/GCF_035594765.1/genomic.gff	neighborhood_extracted	
anolis_carolinensis	GCF_035594765.1	NCBI RefSeq (datasets genomic.gff)	rAnoCar3.1.pri	NC_085843.1	GeneID:100562611	XM_062976011.1;XM_062976012.1	XP_062832086.1	192722535	192911940	-	5	upstream	GeneID:100564444	plekha1	193548813	193595048	+	protein_coding	XP_062832101.1	true	636873	external:NCBI/GCF_035594765.1/genomic.gff	neighborhood_extracted	
anolis_carolinensis	GCF_035594765.1	NCBI RefSeq (datasets genomic.gff)	rAnoCar3.1.pri	NC_085843.1	GeneID:100562611	XM_062976011.1;XM_062976012.1	XP_062832086.1	192722535	192911940	-	6	upstream	GeneID:100564246	htra1	193609279	193662127	+	protein_coding	XP_003218665.1	true	697339	external:NCBI/GCF_035594765.1/genomic.gff	neighborhood_extracted	
anolis_carolinensis	GCF_035594765.1	NCBI RefSeq (datasets genomic.gff)	rAnoCar3.1.pri	NC_085843.1	GeneID:100562611	XM_062976011.1;XM_062976012.1	XP_062832086.1	192722535	192911940	-	7	upstream	GeneID:103278274	LOC103278274	193661131	193699739	-	protein_coding	XP_008105010.3	true	749191	external:NCBI/GCF_035594765.1/genomic.gff	neighborhood_extracted	
anolis_carolinensis	GCF_035594765.1	NCBI RefSeq (datasets genomic.gff)	rAnoCar3.1.pri	NC_085843.1	GeneID:100562611	XM_062976011.1;XM_062976012.1	XP_062832086.1	192722535	192911940	-	8	upstream	GeneID:103278267	LOC103278267	193700060	193722713	-	protein_coding	XP_008104973.3	true	788120	external:NCBI/GCF_035594765.1/genomic.gff	neighborhood_extracted	
anolis_carolinensis	GCF_035594765.1	NCBI RefSeq (datasets genomic.gff)	rAnoCar3.1.pri	NC_085843.1	GeneID:100562611	XM_062976011.1;XM_062976012.1	XP_062832086.1	192722535	192911940	-	9	upstream	GeneID:100564049	dmbt1	193762188	194041561	+	protein_coding	XP_062833048.1	true	850248	external:NCBI/GCF_035594765.1/genomic.gff	neighborhood_extracted	
anolis_carolinensis	GCF_035594765.1	NCBI RefSeq (datasets genomic.gff)	rAnoCar3.1.pri	NC_085843.1	GeneID:100562611	XM_062976011.1;XM_062976012.1	XP_062832086.1	192722535	192911940	-	10	upstream	GeneID:103277525	LOC103277525	193842915	193872382	+	protein_coding	XP_016848195.2	true	930975	external:NCBI/GCF_035594765.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	1	downstream	GeneID:138473447	LOC138473447	1676018993	1676019490	-	protein_coding	XP_069468200.1	true	1540358	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	2	downstream	GeneID:138473446	LOC138473446	1675284578	1675284907	-	protein_coding	XP_069468199.1	true	2274941	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	3	downstream	GeneID:138473306	WDR11	1673000254	1674001440	+	protein_coding	XP_069468053.1	true	3558408	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	4	downstream	GeneID:138473305	PLPP4	1671049455	1672120510	+	protein_coding	XP_069468051.1	true	5439338	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	5	downstream	GeneID:138473445	LOC138473445	1668651887	1668653269	+	protein_coding	XP_069468198.1	true	8906579	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	6	downstream	GeneID:138473303	SEC23IP	1666460745	1666910661	+	protein_coding	XP_069468050.1	true	10649187	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	7	downstream	GeneID:138473302	MCMBP	1666098858	1666282521	-	protein_coding	XP_069468049.1	true	11277327	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	8	downstream	GeneID:138473300	INPP5F	1663636893	1665881829	+	protein_coding	XP_069468043.1	true	11678019	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	9	downstream	GeneID:138473298	BAG3	1662811803	1662952065	+	protein_coding	XP_069468042.1	true	14607783	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	10	downstream	GeneID:138473443	LOC138473443	1662671196	1662674992	-	protein_coding	XP_069468197.1	true	14884856	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	1	upstream	GeneID:138473309	ATE1	1678086621	1678867910	-	protein_coding	XP_069468062.1	true	367443	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	2	upstream	GeneID:138473448	LOC138473448	1678921457	1678922320	+	protein_coding	XP_069468201.1	true	1202279	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	3	upstream	GeneID:138473311	NSMCE4A	1679187457	1679400794	-	protein_coding	XP_069468069.1	true	1468279	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	4	upstream	GeneID:138473313	TACC2	1679540148	1680524776	+	protein_coding	XP_069468074.1	true	1820970	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	5	upstream	GeneID:138473450	LOC138473450	1679673012	1679690676	-	protein_coding	XP_069468202.1	true	1953834	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	6	upstream	GeneID:138473314	LOC138473314	1680565175	1680607638	+	protein_coding	XP_069468079.1	true	2845997	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	7	upstream	GeneID:138473316	BTBD16	1680736420	1681803096	+	protein_coding	XP_069468080.1	true	3017242	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	8	upstream	GeneID:138473317	PLEKHA1	1681937542	1682686657	+	protein_coding	XP_069468084.1	true	4218364	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	9	upstream	GeneID:138473320	HTRA1	1682910429	1683426180	+	protein_coding	XP_069468086.1	true	5191251	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
ambystoma_mexicanum	GCF_040938575.1	NCBI RefSeq (datasets genomic.gff)	UKY_AmexF1_1	NC_090929.1	GeneID:138473308	XM_069611953.1;XM_069611955.1	XP_069468057.1	1677559848	1677719178	-	10	upstream	GeneID:138473451	LOC138473451	1683619656	1683620885	+	protein_coding	XP_069468203.1	true	5900478	external:NCBI/GCF_040938575.1/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	1	downstream	GeneID:100496077	wdr11	19485089	19520556	-	protein_coding	XP_031761378.1	true	157140	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	2	downstream	GeneID:100487728	plpp4	19549255	19627237	-	protein_coding	XP_002937854.2	true	221306	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	3	downstream	GeneID:101733728	LOC101733728	19664024	19672210	+	protein_coding	XP_031762271.1	true	336075	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	4	downstream	GeneID:549690	oat	19726749	19739375	+	protein_coding	NP_001016936.1	true	398800	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	5	downstream	GeneID:101733213	LOC101733213	19742573	19760166	-	protein_coding	XP_004916523.3	true	414624	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	6	downstream	GeneID:100487411	chst15	19786580	19799658	+	protein_coding	XP_031762144.1	true	458631	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	7	downstream	GeneID:100127849	cpxm2	19816774	19875921	+	protein_coding	XP_031761802.1	true	488825	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	8	downstream	GeneID:100487108	gpr26	19879434	19895775	-	protein_coding	XP_002937850.2	true	551485	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	9	downstream	GeneID:493224	bub3	20075210	20089339	-	protein_coding	XP_031760869.1	true	747261	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	10	downstream	GeneID:100486800	hmx2	20097046	20119365	-	protein_coding	XP_002937849.1	true	769097	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	1	upstream	GeneID:100495601	ate1	19168749	19224208	+	protein_coding	XP_031761431.1	true	35273	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	2	upstream	GeneID:100495761	nsmce4a	19158230	19165762	+	protein_coding	XP_002939569.1	true	93719	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	3	upstream	GeneID:100125117	tacc2	19054132	19153643	-	protein_coding	XP_031761067.1	true	105838	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	4	upstream	GeneID:101730888	LOC101730888	19042371	19051904	-	protein_coding	XP_004915863.2	true	207577	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	5	upstream	GeneID:549587	plekha1	18982158	19027005	-	protein_coding	XP_012822091.1	true	232476	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	6	upstream	GeneID:780187	htra1	18949413	18970483	-	protein_coding	NP_001072730.2	true	288998	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	7	upstream	GeneID:116412077	LOC116412077	18928374	18943577	-	protein_coding	XP_031761357.1	true	315904	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	8	upstream	GeneID:100335067	t2r15	18861902	18862864	+	protein_coding	NP_001165475.1	true	396617	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	9	upstream	GeneID:100335068	tas2r13	18855792	18856757	+	protein_coding	NP_001165476.1	true	402724	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
xenopus_tropicalis	GCF_000004195.4	NCBI RefSeq (datasets genomic.gff)	UCB_Xtro_10.0	NC_030683.2	GeneID:100124910	ENSXETT00000071733;ENSXETT00000078335	XP_012821350.1	19259481	19327949	+	10	upstream	GeneID:100216258	dmbt1	18837467	18916251	-	protein_coding	XP_031761356.1	true	343230	external:NCBI/GCF_000004195.4/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	1	downstream	GeneID:141377070	LOC141377070	49814398	49863672	+	protein_coding	XP_073776404.1	true	70138	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	2	downstream	GeneID:793961	ftr69	49777537	49787841	-	protein_coding	XP_073776403.1	true	145969	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	3	downstream	GeneID:793898	ftr70	49764343	49775231	-	protein_coding	XP_021336575.1	true	158579	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	4	downstream	GeneID:406407	marcksl1a	49758664	49761668	+	protein_coding	NP_998298.1	true	172142	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	5	downstream	GeneID:794882	bsdc1	49560941	49580817	+	protein_coding	XP_073776112.1	true	352993	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	6	downstream	GeneID:324857	olig4	49547814	49548877	+	protein_coding	NP_955808.1	true	384933	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	7	downstream	GeneID:795265	fndc5a	49371599	49405580	-	protein_coding	XP_021336574.1	true	528230	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	8	downstream	GeneID:100535278	LOC100535278	49288814	49369977	+	protein_coding	XP_073776398.1	true	563833	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	9	downstream	GeneID:493632	kop	49276155	49289344	+	protein_coding	XP_073775634.1	true	644466	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	10	downstream	GeneID:791153	ldlrap1b	49184987	49273587	+	protein_coding	XP_021336346.2	true	660223	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	1	upstream	GeneID:100037311	ate1	50155250	50403234	-	protein_coding	NP_001082937.1	true	89904	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	2	upstream	GeneID:100334023	tmem63ba	50407674	50488601	+	protein_coding	XP_005157122.1	true	342328	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	3	upstream	GeneID:571446	LOC571446	50492161	50507214	+	protein_coding	XP_700128.4	true	426815	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	4	upstream	GeneID:141377073	LOC141377073	50512340	50514385	-	protein_coding	XP_073776407.1	true	446994	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	5	upstream	GeneID:563580	slc29a1a	50520624	50609153	-	protein_coding	XP_009305861.1	true	455278	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	6	upstream	GeneID:100333733	mtrf1l	50619520	50629202	+	protein_coding	XP_002664272.1	true	554174	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	7	upstream	GeneID:445392	fbxo5	50634742	50647967	+	protein_coding	NP_001003869.1	true	569396	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	8	upstream	GeneID:795653	vip	50680766	50684390	-	protein_coding	NP_001108025.2	true	615420	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	9	upstream	GeneID:568795	anapc1	50700004	50869428	+	protein_coding	XP_005157123.1	true	634658	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
danio_rerio	GCF_049306965.1	NCBI RefSeq (datasets genomic.gff)	GRCz12tu	NC_133188.1	GeneID:352940	XM_068224937.2;XM_068224938.2	NP_001229935.1	49933810	50065346	-	10	upstream	GeneID:100190951	bcl2l11	51051176	51113977	-	protein_coding	XP_073775271.1	true	985830	external:NCBI/GCF_049306965.1/genomic.gff	neighborhood_extracted	
oryzias_latipes	GCF_053564925.1	NCBI RefSeq (datasets genomic.gff)	Olatipes_Hd-rR_3.1	NC_136251.1	GeneID:100049483	XM_011484753.4;XM_078931618.1	XP_011483054.1	31415290	31450333	+	1	downstream	GeneID:101173331	wdr11	31523749	31577542	-	protein_coding	XP_078788610.1	true	73416	external:NCBI/GCF_053564925.1/genomic.gff	neighborhood_extracted	
oryzias_latipes	GCF_053564925.1	NCBI RefSeq (datasets genomic.gff)	Olatipes_Hd-rR_3.1	NC_136251.1	GeneID:100049483	XM_011484753.4;XM_078931618.1	XP_011483054.1	31415290	31450333	+	2	downstream	GeneID:101173574	plpp4	31614731	31669590	-	protein_coding	XP_020565451.1	true	164398	external:NCBI/GCF_053564925.1/genomic.gff	neighborhood_extracted	
