comparable_boundary_group_id	mapping_method	mapping_status	mapping_confidence	msa_column	species_id	scientific_name	taxonomic_group	protein_id	transcript_id	boundary_id	exon_transition	native_position	nearest_domain_instance_id	nearest_domain_accession	nearest_domain_label	nearest_domain_start	nearest_domain_end	nearest_edge	nearest_edge_position	signed_distance	absolute_distance	boundary_class	domain_annotation_available
CBG46	msa_aligned_position	supported_comparable	0.133	799	pongo_abelii	Pongo abelii	Primates	XP_024108704.1	XM_024252936	XP_024108704.1:E11_E12	E11 → E12	575	IPR001245:454-787	IPR001245	kinase	454	787	start	454	121	121	inside_domain	true
CBG46	msa_aligned_position	supported_comparable	0.133	799	anolis_carolinensis	Anolis carolinensis	Reptiles	XP_062832081.1	XM_062976011.1	XP_062832081.1:E12_E13	E12 → E13	610	IPR001245:489-822	IPR001245	kinase	489	822	start	489	121	121	inside_domain	true
CBG46	msa_aligned_position	supported_comparable	0.133	799	ambystoma_mexicanum	Ambystoma mexicanum	Amphibians	XP_069468056.1	XM_069611955.1	XP_069468056.1:E11_E12	E11 → E12	575	IPR001245:454-787	IPR001245	kinase	454	787	start	454	121	121	inside_domain	true
CBG46	msa_aligned_position	supported_comparable	0.133	799	oreochromis_niloticus	Oreochromis niloticus	Teleost fish	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E11_E12	E11 → E12	549	IPR001245:431-761	IPR001245	kinase	431	761	start	431	118	118	inside_domain	true
CBG47	msa_aligned_position	supported_comparable	0.133	862	pongo_abelii	Pongo abelii	Primates	XP_024108704.1	XM_024252936	XP_024108704.1:E12_E13	E12 → E13	638	IPR001245:454-787	IPR001245	kinase	454	787	end	787	-149	149	inside_domain	true
CBG47	msa_aligned_position	supported_comparable	0.133	862	anolis_carolinensis	Anolis carolinensis	Reptiles	XP_062832081.1	XM_062976011.1	XP_062832081.1:E13_E14	E13 → E14	673	IPR001245:489-822	IPR001245	kinase	489	822	end	822	-149	149	inside_domain	true
CBG47	msa_aligned_position	supported_comparable	0.133	862	ambystoma_mexicanum	Ambystoma mexicanum	Amphibians	XP_069468056.1	XM_069611955.1	XP_069468056.1:E12_E13	E12 → E13	638	IPR001245:454-787	IPR001245	kinase	454	787	end	787	-149	149	inside_domain	true
CBG47	msa_aligned_position	supported_comparable	0.133	862	oreochromis_niloticus	Oreochromis niloticus	Teleost fish	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E12_E13	E12 → E13	612	IPR001245:431-761	IPR001245	kinase	431	761	end	761	-149	149	inside_domain	true
CBG48	msa_aligned_position	supported_comparable	0.133	903	pongo_abelii	Pongo abelii	Primates	XP_024108704.1	XM_024252936	XP_024108704.1:E13_E14	E13 → E14	679	IPR001245:454-787	IPR001245	kinase	454	787	end	787	-108	108	inside_domain	true
CBG48	msa_aligned_position	supported_comparable	0.133	903	anolis_carolinensis	Anolis carolinensis	Reptiles	XP_062832081.1	XM_062976011.1	XP_062832081.1:E14_E15	E14 → E15	714	IPR001245:489-822	IPR001245	kinase	489	822	end	822	-108	108	inside_domain	true
CBG48	msa_aligned_position	supported_comparable	0.133	903	ambystoma_mexicanum	Ambystoma mexicanum	Amphibians	XP_069468056.1	XM_069611955.1	XP_069468056.1:E13_E14	E13 → E14	679	IPR001245:454-787	IPR001245	kinase	454	787	end	787	-108	108	inside_domain	true
CBG48	msa_aligned_position	supported_comparable	0.133	903	oreochromis_niloticus	Oreochromis niloticus	Teleost fish	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E13_E14	E13 → E14	653	IPR001245:431-761	IPR001245	kinase	431	761	end	761	-108	108	inside_domain	true
CBG49	msa_aligned_position	supported_comparable	0.133	927	pongo_abelii	Pongo abelii	Primates	XP_024108704.1	XM_024252936	XP_024108704.1:E14_E15	E14 → E15	703	IPR001245:454-787	IPR001245	kinase	454	787	end	787	-84	84	inside_domain	true
CBG49	msa_aligned_position	supported_comparable	0.133	927	anolis_carolinensis	Anolis carolinensis	Reptiles	XP_062832081.1	XM_062976011.1	XP_062832081.1:E15_E16	E15 → E16	738	IPR001245:489-822	IPR001245	kinase	489	822	end	822	-84	84	inside_domain	true
CBG49	msa_aligned_position	supported_comparable	0.133	927	ambystoma_mexicanum	Ambystoma mexicanum	Amphibians	XP_069468056.1	XM_069611955.1	XP_069468056.1:E14_E15	E14 → E15	703	IPR001245:454-787	IPR001245	kinase	454	787	end	787	-84	84	inside_domain	true
CBG49	msa_aligned_position	supported_comparable	0.133	927	oreochromis_niloticus	Oreochromis niloticus	Teleost fish	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E14_E15	E14 → E15	677	IPR001245:431-761	IPR001245	kinase	431	761	end	761	-84	84	inside_domain	true
CBG50	msa_aligned_position	supported_comparable	0.133	973	pongo_abelii	Pongo abelii	Primates	XP_024108704.1	XM_024252936	XP_024108704.1:E15_E16	E15 → E16	749	IPR001245:454-787	IPR001245	kinase	454	787	end	787	-38	38	inside_domain	true
CBG50	msa_aligned_position	supported_comparable	0.133	973	anolis_carolinensis	Anolis carolinensis	Reptiles	XP_062832081.1	XM_062976011.1	XP_062832081.1:E16_E17	E16 → E17	784	IPR001245:489-822	IPR001245	kinase	489	822	end	822	-38	38	inside_domain	true
CBG50	msa_aligned_position	supported_comparable	0.133	973	ambystoma_mexicanum	Ambystoma mexicanum	Amphibians	XP_069468056.1	XM_069611955.1	XP_069468056.1:E15_E16	E15 → E16	749	IPR001245:454-787	IPR001245	kinase	454	787	end	787	-38	38	inside_domain	true
CBG50	msa_aligned_position	supported_comparable	0.133	973	oreochromis_niloticus	Oreochromis niloticus	Teleost fish	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E15_E16	E15 → E16	723	IPR001245:431-761	IPR001245	kinase	431	761	end	761	-38	38	inside_domain	true
CBG51	msa_aligned_position	supported_comparable	0.133	1008	pongo_abelii	Pongo abelii	Primates	XP_024108704.1	XM_024252936	XP_024108704.1:E16_E17	E16 → E17	784	IPR001245:454-787	IPR001245	kinase	454	787	end	787	-3	3	near_domain_edge	true
CBG51	msa_aligned_position	supported_comparable	0.133	1008	anolis_carolinensis	Anolis carolinensis	Reptiles	XP_062832081.1	XM_062976011.1	XP_062832081.1:E17_E18	E17 → E18	819	IPR001245:489-822	IPR001245	kinase	489	822	end	822	-3	3	near_domain_edge	true
CBG51	msa_aligned_position	supported_comparable	0.133	1008	ambystoma_mexicanum	Ambystoma mexicanum	Amphibians	XP_069468056.1	XM_069611955.1	XP_069468056.1:E16_E17	E16 → E17	784	IPR001245:454-787	IPR001245	kinase	454	787	end	787	-3	3	near_domain_edge	true
CBG51	msa_aligned_position	supported_comparable	0.133	1008	oreochromis_niloticus	Oreochromis niloticus	Teleost fish	ENSONIP00000063320	ENSONIT00000047381	ENSONIP00000063320:E16_E17	E16 → E17	758	IPR001245:431-761	IPR001245	kinase	431	761	end	761	-3	3	near_domain_edge	true
CBG52	msa_aligned_position	supported_comparable	0.333	671	macaca_mulatta	Macaca mulatta	Primates	XP_077803775.1	XM_077947649.1	XP_077803775.1:E8_E9	E8 → E9	447	IPR001245:454-787	IPR001245	kinase	454	787	start	454	-7	7	outside_annotated_domains	true
CBG52	msa_aligned_position	supported_comparable	0.333	671	oryctolagus_cuniculus	Oryctolagus cuniculus	Other mammals	XP_069913096.1	XM_070056995.1	XP_069913096.1:E8_E9	E8 → E9	449	IPR001245:456-789	IPR001245	kinase	456	789	start	456	-7	7	outside_annotated_domains	true
CBG52	msa_aligned_position	supported_comparable	0.333	671	felis_catus	Felis catus	Other mammals	XP_044896695.1	XM_045040760.1	XP_044896695.1:E8_E9	E8 → E9	449	IPR001245:456-789	IPR001245	kinase	456	789	start	456	-7	7	outside_annotated_domains	true
CBG52	msa_aligned_position	supported_comparable	0.333	671	equus_caballus	Equus caballus	Other mammals	XP_014588430.1	XM_014732944.3	XP_014588430.1:E9_E10	E9 → E10	499	IPR001245:506-839	IPR001245	kinase	506	839	start	506	-7	7	outside_annotated_domains	true
CBG52	msa_aligned_position	supported_comparable	0.333	671	monodelphis_domestica	Monodelphis domestica	Other mammals	XP_056659242.1	XM_056803264.1	XP_056659242.1:E8_E9	E8 → E9	448	IPR001245:455-788	IPR001245	kinase	455	788	start	455	-7	7	outside_annotated_domains	true
CBG52	msa_aligned_position	supported_comparable	0.333	671	ornithorhynchus_anatinus	Ornithorhynchus anatinus	Other mammals	XP_028936644.1	XM_029080811.2	XP_028936644.1:E8_E9	E8 → E9	448	IPR001245:455-788	IPR001245	kinase	455	788	start	455	-7	7	outside_annotated_domains	true
CBG52	msa_aligned_position	supported_comparable	0.333	671	gallus_gallus	Gallus gallus	Birds	NP_990650.2	NM_205319.4	NP_990650.2:E8_E9	E8 → E9	451	IPR001245:458-791	IPR001245	kinase	458	791	start	458	-7	7	outside_annotated_domains	true
CBG52	msa_aligned_position	supported_comparable	0.333	671	anolis_carolinensis	Anolis carolinensis	Reptiles	XP_062832081.1	XM_062976011.1	XP_062832081.1:E9_E10	E9 → E10	482	IPR001245:489-822	IPR001245	kinase	489	822	start	489	-7	7	outside_annotated_domains	true
CBG52	msa_aligned_position	supported_comparable	0.333	671	alligator_mississippiensis	Alligator mississippiensis	Reptiles	XP_006266188.1	XM_006266126.4	XP_006266188.1:E8_E9	E8 → E9	451	IPR001245:458-791	IPR001245	kinase	458	791	start	458	-7	7	outside_annotated_domains	true
CBG52	msa_aligned_position	supported_comparable	0.333	671	ambystoma_mexicanum	Ambystoma mexicanum	Amphibians	XP_069468056.1	XM_069611955.1	XP_069468056.1:E8_E9	E8 → E9	447	IPR001245:454-787	IPR001245	kinase	454	787	start	454	-7	7	outside_annotated_domains	true
CBG62	msa_aligned_position	tentative	0.067	894	mus_musculus	Mus musculus	Other mammals	ENSMUSP00000112430	ENSMUST00000122054	ENSMUSP00000112430:E14_E15	E14 → E15	672	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-117	117	inside_domain	true
CBG62	msa_aligned_position	tentative	0.067	895	xenopus_tropicalis	Xenopus tropicalis	Amphibians	ENSXETP00000069725	ENSXETT00000071733	ENSXETP00000069725:E15_E16	E15 → E16	741	IPR001245:524-857	IPR001245	kinase	524	857	end	857	-116	116	inside_domain	true
CBG72	msa_aligned_position	tentative	0.067	21	taeniopygia_guttata	Taeniopygia guttata	Birds	XP_072787409.1	XM_072931308.1	XP_072787409.1:E1_E2	E1 → E2	21	IPR007110:115-179	IPR007110	Ig1	115	179	start	115	-94	94	outside_annotated_domains	true
CBG72	msa_aligned_position	tentative	0.067	22	anolis_carolinensis	Anolis carolinensis	Reptiles	XP_062832081.1	XM_062976011.1	XP_062832081.1:E1_E2	E1 → E2	7	IPR007110:102-166	IPR007110	Ig1	102	166	start	102	-95	95	outside_annotated_domains	true
CBG74	msa_aligned_position	supported_comparable	0.1	598	chrysemys_picta_bellii	Chrysemys picta bellii	Reptiles	XP_065408413.1	XM_065552341.1	XP_065408413.1:E7_E8	E7 → E8	379	IPR007110:284-365	IPR007110	Ig3	284	365	end	365	14	14	outside_annotated_domains	true
CBG74	msa_aligned_position	supported_comparable	0.1	598	danio_rerio	Danio rerio	Teleost fish	XP_068081038.1	XM_068224937.2	XP_068081038.1:E7_E8	E7 → E8	383	IPR013098:286-382	IPR013098	Ig3	286	382	end	382	1	1	near_domain_edge	true
CBG74	msa_aligned_position	supported_comparable	0.1	598	oryzias_latipes	Oryzias latipes	Teleost fish	XP_078787744.1	XM_078931618.1	XP_078787744.1:E7_E8	E7 → E8	376	IPR013098:279-375	IPR013098	Ig3	279	375	end	375	1	1	near_domain_edge	true
CBG75	msa_aligned_position	supported_comparable	0.1	719	chrysemys_picta_bellii	Chrysemys picta bellii	Reptiles	XP_065408413.1	XM_065552341.1	XP_065408413.1:E9_E10	E9 → E10	497	IPR001245:456-789	IPR001245	kinase	456	789	start	456	41	41	inside_domain	true
CBG75	msa_aligned_position	supported_comparable	0.1	719	danio_rerio	Danio rerio	Teleost fish	XP_068081038.1	XM_068224937.2	XP_068081038.1:E9_E10	E9 → E10	497	IPR001245:460-789	IPR001245	kinase	460	789	start	460	37	37	inside_domain	true
CBG75	msa_aligned_position	supported_comparable	0.1	719	oryzias_latipes	Oryzias latipes	Teleost fish	XP_078787744.1	XM_078931618.1	XP_078787744.1:E9_E10	E9 → E10	489	IPR001245:450-781	IPR001245	kinase	450	781	start	450	39	39	inside_domain	true
CBG76	msa_aligned_position	supported_comparable	0.1	760	chrysemys_picta_bellii	Chrysemys picta bellii	Reptiles	XP_065408413.1	XM_065552341.1	XP_065408413.1:E10_E11	E10 → E11	538	IPR001245:456-789	IPR001245	kinase	456	789	start	456	82	82	inside_domain	true
CBG76	msa_aligned_position	supported_comparable	0.1	760	danio_rerio	Danio rerio	Teleost fish	XP_068081038.1	XM_068224937.2	XP_068081038.1:E10_E11	E10 → E11	538	IPR001245:460-789	IPR001245	kinase	460	789	start	460	78	78	inside_domain	true
CBG76	msa_aligned_position	supported_comparable	0.1	760	oryzias_latipes	Oryzias latipes	Teleost fish	XP_078787744.1	XM_078931618.1	XP_078787744.1:E10_E11	E10 → E11	530	IPR001245:450-781	IPR001245	kinase	450	781	start	450	80	80	inside_domain	true
CBG77	msa_aligned_position	supported_comparable	0.1	797	chrysemys_picta_bellii	Chrysemys picta bellii	Reptiles	XP_065408413.1	XM_065552341.1	XP_065408413.1:E11_E12	E11 → E12	575	IPR001245:456-789	IPR001245	kinase	456	789	start	456	119	119	inside_domain	true
CBG77	msa_aligned_position	supported_comparable	0.1	797	danio_rerio	Danio rerio	Teleost fish	XP_068081038.1	XM_068224937.2	XP_068081038.1:E11_E12	E11 → E12	575	IPR001245:460-789	IPR001245	kinase	460	789	start	460	115	115	inside_domain	true
CBG77	msa_aligned_position	supported_comparable	0.1	797	oryzias_latipes	Oryzias latipes	Teleost fish	XP_078787744.1	XM_078931618.1	XP_078787744.1:E11_E12	E11 → E12	567	IPR001245:450-781	IPR001245	kinase	450	781	start	450	117	117	inside_domain	true
CBG78	msa_aligned_position	supported_comparable	0.1	860	chrysemys_picta_bellii	Chrysemys picta bellii	Reptiles	XP_065408413.1	XM_065552341.1	XP_065408413.1:E12_E13	E12 → E13	638	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-151	151	inside_domain	true
CBG78	msa_aligned_position	supported_comparable	0.1	860	danio_rerio	Danio rerio	Teleost fish	XP_068081038.1	XM_068224937.2	XP_068081038.1:E12_E13	E12 → E13	638	IPR001245:460-789	IPR001245	kinase	460	789	end	789	-151	151	inside_domain	true
CBG78	msa_aligned_position	supported_comparable	0.1	860	oryzias_latipes	Oryzias latipes	Teleost fish	XP_078787744.1	XM_078931618.1	XP_078787744.1:E12_E13	E12 → E13	630	IPR001245:450-781	IPR001245	kinase	450	781	end	781	-151	151	inside_domain	true
CBG79	msa_aligned_position	supported_comparable	0.1	901	chrysemys_picta_bellii	Chrysemys picta bellii	Reptiles	XP_065408413.1	XM_065552341.1	XP_065408413.1:E13_E14	E13 → E14	679	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-110	110	inside_domain	true
CBG79	msa_aligned_position	supported_comparable	0.1	901	danio_rerio	Danio rerio	Teleost fish	XP_068081038.1	XM_068224937.2	XP_068081038.1:E13_E14	E13 → E14	679	IPR001245:460-789	IPR001245	kinase	460	789	end	789	-110	110	inside_domain	true
CBG79	msa_aligned_position	supported_comparable	0.1	901	oryzias_latipes	Oryzias latipes	Teleost fish	XP_078787744.1	XM_078931618.1	XP_078787744.1:E13_E14	E13 → E14	671	IPR001245:450-781	IPR001245	kinase	450	781	end	781	-110	110	inside_domain	true
CBG80	msa_aligned_position	supported_comparable	0.1	925	chrysemys_picta_bellii	Chrysemys picta bellii	Reptiles	XP_065408413.1	XM_065552341.1	XP_065408413.1:E14_E15	E14 → E15	703	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-86	86	inside_domain	true
CBG80	msa_aligned_position	supported_comparable	0.1	925	danio_rerio	Danio rerio	Teleost fish	XP_068081038.1	XM_068224937.2	XP_068081038.1:E14_E15	E14 → E15	703	IPR001245:460-789	IPR001245	kinase	460	789	end	789	-86	86	inside_domain	true
CBG80	msa_aligned_position	supported_comparable	0.1	925	oryzias_latipes	Oryzias latipes	Teleost fish	XP_078787744.1	XM_078931618.1	XP_078787744.1:E14_E15	E14 → E15	695	IPR001245:450-781	IPR001245	kinase	450	781	end	781	-86	86	inside_domain	true
CBG81	msa_aligned_position	supported_comparable	0.1	971	chrysemys_picta_bellii	Chrysemys picta bellii	Reptiles	XP_065408413.1	XM_065552341.1	XP_065408413.1:E15_E16	E15 → E16	749	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-40	40	inside_domain	true
CBG81	msa_aligned_position	supported_comparable	0.1	971	danio_rerio	Danio rerio	Teleost fish	XP_068081038.1	XM_068224937.2	XP_068081038.1:E15_E16	E15 → E16	749	IPR001245:460-789	IPR001245	kinase	460	789	end	789	-40	40	inside_domain	true
CBG81	msa_aligned_position	supported_comparable	0.1	971	oryzias_latipes	Oryzias latipes	Teleost fish	XP_078787744.1	XM_078931618.1	XP_078787744.1:E15_E16	E15 → E16	741	IPR001245:450-781	IPR001245	kinase	450	781	end	781	-40	40	inside_domain	true
CBG82	msa_aligned_position	supported_comparable	0.1	1006	chrysemys_picta_bellii	Chrysemys picta bellii	Reptiles	XP_065408413.1	XM_065552341.1	XP_065408413.1:E16_E17	E16 → E17	784	IPR001245:456-789	IPR001245	kinase	456	789	end	789	-5	5	near_domain_edge	true
CBG82	msa_aligned_position	supported_comparable	0.1	1006	danio_rerio	Danio rerio	Teleost fish	XP_068081038.1	XM_068224937.2	XP_068081038.1:E16_E17	E16 → E17	784	IPR001245:460-789	IPR001245	kinase	460	789	end	789	-5	5	near_domain_edge	true
CBG82	msa_aligned_position	supported_comparable	0.1	1006	oryzias_latipes	Oryzias latipes	Teleost fish	XP_078787744.1	XM_078931618.1	XP_078787744.1:E16_E17	E16 → E17	776	IPR001245:450-781	IPR001245	kinase	450	781	end	781	-5	5	near_domain_edge	true
CBG84	msa_aligned_position	tentative	0.067	301	xenopus_tropicalis	Xenopus tropicalis	Amphibians	ENSXETP00000069725	ENSXETT00000071733	ENSXETP00000069725:E3_E4	E3 → E4	163	IPR013151:144-205	IPR013151	Ig1	144	205	start	144	19	19	inside_domain	true
CBG84	msa_aligned_position	tentative	0.067	302	mus_musculus	Mus musculus	Other mammals	ENSMUSP00000112430	ENSMUST00000122054	ENSMUSP00000112430:E2_E3	E2 → E3	91	IPR007110:64-128	IPR007110	Ig1	64	128	start	64	27	27	inside_domain	true
CBG91	msa_aligned_position	tentative	0.1	849	xenopus_tropicalis	Xenopus tropicalis	Amphibians	ENSXETP00000069725	ENSXETT00000071733	ENSXETP00000069725:E14_E15	E14 → E15	695	IPR001245:524-857	IPR001245	kinase	524	857	end	857	-162	162	inside_domain	true
CBG91	msa_aligned_position	tentative	0.1	850	gorilla_gorilla_gorilla	Gorilla gorilla gorilla	Primates	XP_004050253.1	XP_004050253.1	XP_004050253.1:E11_E12	E11 → E12	511	IPR001245:339-672	IPR001245	kinase	339	672	end	672	-161	161	inside_domain	true
CBG91	msa_aligned_position	tentative	0.1	851	meleagris_gallopavo	Meleagris gallopavo	Birds	ENSMGAP00000031571	ENSMGAT00000021846	ENSMGAP00000031571:E9_E10	E9 → E10	514	IPR001245:341-627	IPR001245	kinase	341	627	end	627	-113	113	inside_domain	true
CBG97	msa_aligned_position	tentative	0.067	274	gasterosteus_aculeatus	Gasterosteus aculeatus	Teleost fish	ENSGACP00000061458	ENSGACT00000067656	ENSGACP00000061458:E4_E5	E4 → E5	176	IPR013098:74-168	IPR013098	Ig1	74	168	end	168	8	8	outside_annotated_domains	true
CBG97	msa_aligned_position	tentative	0.067	276	xenopus_tropicalis	Xenopus tropicalis	Amphibians	ENSXETP00000069725	ENSXETT00000071733	ENSXETP00000069725:E2_E3	E2 → E3	138	IPR013151:144-205	IPR013151	Ig1	144	205	start	144	-6	6	outside_annotated_domains	true
CBG101	msa_aligned_position	tentative	0.067	472	gasterosteus_aculeatus	Gasterosteus aculeatus	Teleost fish	ENSGACP00000061458	ENSGACT00000067656	ENSGACP00000061458:E8_E9	E8 → E9	364	IPR013098:299-376	IPR013098	Ig2	299	376	end	376	-12	12	inside_domain	true
CBG101	msa_aligned_position	tentative	0.067	473	xenopus_tropicalis	Xenopus tropicalis	Amphibians	ENSXETP00000069725	ENSXETT00000071733	ENSXETP00000069725:E6_E7	E6 → E7	324	IPR013098:257-335	IPR013098	Ig2	257	335	end	335	-11	11	inside_domain	true
CBG102	msa_aligned_position	tentative	0.067	537	gasterosteus_aculeatus	Gasterosteus aculeatus	Teleost fish	ENSGACP00000061458	ENSGACT00000067656	ENSGACP00000061458:E9_E10	E9 → E10	429	IPR013098:391-487	IPR013098	Ig3	391	487	start	391	38	38	inside_domain	true
CBG102	msa_aligned_position	tentative	0.067	538	homo_sapiens	Homo sapiens	Primates	ENSP00000351276	ENST00000358487	ENSP00000351276:E7_E8	E7 → E8	302	IPR007110:266-346	IPR007110	Ig3	266	346	start	266	36	36	inside_domain	true
CBG105	msa_aligned_position	tentative	0.067	696	gasterosteus_aculeatus	Gasterosteus aculeatus	Teleost fish	ENSGACP00000061458	ENSGACT00000067656	ENSGACP00000061458:E12_E13	E12 → E13	580	IPR001245:561-882	IPR001245	kinase	561	882	start	561	19	19	inside_domain	true
CBG105	msa_aligned_position	tentative	0.067	698	meleagris_gallopavo	Meleagris gallopavo	Birds	ENSMGAP00000031571	ENSMGAT00000021846	ENSMGAP00000031571:E6_E7	E6 → E7	361	IPR001245:341-627	IPR001245	kinase	341	627	start	341	20	20	inside_domain	true
CBG107	msa_aligned_position	tentative	0.067	782	gasterosteus_aculeatus	Gasterosteus aculeatus	Teleost fish	ENSGACP00000061458	ENSGACT00000067656	ENSGACP00000061458:E14_E15	E14 → E15	662	IPR001245:561-882	IPR001245	kinase	561	882	start	561	101	101	inside_domain	true
CBG107	msa_aligned_position	tentative	0.067	784	xenopus_tropicalis	Xenopus tropicalis	Amphibians	ENSXETP00000069725	ENSXETT00000071733	ENSXETP00000069725:E12_E13	E12 → E13	630	IPR001245:524-857	IPR001245	kinase	524	857	start	524	106	106	inside_domain	true
CBG109	msa_aligned_position	tentative	0.067	912	gasterosteus_aculeatus	Gasterosteus aculeatus	Teleost fish	ENSGACP00000061458	ENSGACT00000067656	ENSGACP00000061458:E16_E17	E16 → E17	792	IPR001245:561-882	IPR001245	kinase	561	882	end	882	-90	90	inside_domain	true
CBG109	msa_aligned_position	tentative	0.067	913	homo_sapiens	Homo sapiens	Primates	ENSP00000351276	ENST00000358487	ENSP00000351276:E14_E15	E14 → E15	672	IPR001245:437-770	IPR001245	kinase	437	770	end	770	-98	98	inside_domain	true
CBG113	msa_aligned_position	tentative	0.067	346	takifugu_rubripes	Takifugu rubripes	Teleost fish	ENSTRUP00000045145	ENSTRUT00000045297	ENSTRUP00000045145:E3_E4	E3 → E4	137	IPR007110:71-132	IPR007110	Ig1	71	132	end	132	5	5	near_domain_edge	true
CBG113	msa_aligned_position	tentative	0.067	348	mus_musculus	Mus musculus	Other mammals	ENSMUSP00000112430	ENSMUST00000122054	ENSMUSP00000112430:E3_E4	E3 → E4	137	IPR007110:64-128	IPR007110	Ig1	64	128	end	128	9	9	outside_annotated_domains	true
CBG123	msa_aligned_position	tentative	0.067	890	takifugu_rubripes	Takifugu rubripes	Teleost fish	ENSTRUP00000045145	ENSTRUT00000045297	ENSTRUP00000045145:E14_E15	E14 → E15	666	IPR001245:456-787	IPR001245	kinase	456	787	end	787	-121	121	inside_domain	true
CBG123	msa_aligned_position	tentative	0.067	891	gorilla_gorilla_gorilla	Gorilla gorilla gorilla	Primates	XP_004050253.1	XP_004050253.1	XP_004050253.1:E12_E13	E12 → E13	552	IPR001245:339-672	IPR001245	kinase	339	672	end	672	-120	120	inside_domain	true
