species	isoform	final_isoform_label	transcript_id	protein_id	protein_length	boundary_type	boundary_label	boundary_aa	nearest_domain_label	nearest_domain_class	nearest_domain_start_aa	nearest_domain_end_aa	nearest_domain_boundary_type	distance_to_nearest_domain_boundary	boundary_class	architecture_qc_status	exon_block_display_status	source_coordinate_status	notes
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_start	exon 6 (CDS6)	266	Ig2	Ig-like	187	264	end	2	aligned_to_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_end	exon 6 (CDS6)	329	Ig3	Ig-like	279	375	end	46	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_start	exon 8 (CDS8)	376	Ig3	Ig-like	279	375	end	1	aligned_to_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_end	exon 8 (CDS8)	442	kinase	kinase	450	781	start	8	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_start	exon 9 (CDS9)	443	kinase	kinase	450	781	start	7	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_end	exon 9 (CDS9)	489	kinase	kinase	450	781	start	39	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_start	exon 10 (CDS10)	489	kinase	kinase	450	781	start	39	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_end	exon 10 (CDS10)	530	kinase	kinase	450	781	start	80	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_start	exon 11 (CDS11)	530	kinase	kinase	450	781	start	80	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_end	exon 11 (CDS11)	567	kinase	kinase	450	781	start	117	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_start	exon 12 (CDS12)	567	kinase	kinase	450	781	start	117	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_end	exon 12 (CDS12)	630	kinase	kinase	450	781	end	151	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_start	exon 13 (CDS13)	631	kinase	kinase	450	781	end	150	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_end	exon 13 (CDS13)	671	kinase	kinase	450	781	end	110	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_start	exon 14 (CDS14)	672	kinase	kinase	450	781	end	109	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_end	exon 14 (CDS14)	695	kinase	kinase	450	781	end	86	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_start	exon 15 (CDS15)	695	kinase	kinase	450	781	end	86	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_end	exon 15 (CDS15)	741	kinase	kinase	450	781	end	40	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_start	exon 16 (CDS16)	741	kinase	kinase	450	781	end	40	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_end	exon 16 (CDS16)	776	kinase	kinase	450	781	end	5	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_start	exon 17 (CDS17)	777	kinase	kinase	450	781	end	4	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
oryzias_latipes	IIIc	IIIc	XM_078931618.1	XP_078787744.1	832	coding_exon_end	exon 17 (CDS17)	831	kinase	kinase	450	781	end	50	between_domains	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	cassette_start	exon 7 (IIIb cassette)	333	Ig3	Ig-like	282	376	end	43	within_domain	architecture_supported	figure3C_native	keep	cassette boundary (primary thesis metric)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	cassette_end	exon 7 (IIIb cassette)	381	Ig3	Ig-like	282	376	end	5	near_domain_boundary	architecture_supported	figure3C_native	keep	cassette boundary (primary thesis metric)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_start	exon 1 (CDS1)	1	Ig1	Ig-like	64	128	start	63	between_domains	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_end	exon 1 (CDS1)	56	Ig1	Ig-like	64	128	start	8	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_start	exon 2 (CDS2)	56	Ig1	Ig-like	64	128	start	8	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_end	exon 2 (CDS2)	145	Ig1	Ig-like	64	128	end	17	between_domains	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_start	exon 3 (CDS3)	145	Ig1	Ig-like	64	128	end	17	between_domains	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_end	exon 3 (CDS3)	171	Ig2	Ig-like	190	267	start	19	between_domains	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_start	exon 4 (CDS4)	171	Ig2	Ig-like	190	267	start	19	between_domains	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_end	exon 4 (CDS4)	227	Ig2	Ig-like	190	267	start	37	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_start	exon 5 (CDS5)	228	Ig2	Ig-like	190	267	start	38	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_end	exon 5 (CDS5)	269	Ig2	Ig-like	190	267	end	2	aligned_to_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_start	exon 6 (CDS6)	269	Ig2	Ig-like	190	267	end	2	aligned_to_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_end	exon 6 (CDS6)	332	Ig3	Ig-like	282	376	end	44	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_start	exon 8 (CDS8)	381	Ig3	Ig-like	282	376	end	5	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_end	exon 8 (CDS8)	449	kinase	kinase	457	790	start	8	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_start	exon 9 (CDS9)	449	kinase	kinase	457	790	start	8	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_end	exon 9 (CDS9)	499	kinase	kinase	457	790	start	42	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_start	exon 10 (CDS10)	499	kinase	kinase	457	790	start	42	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_end	exon 10 (CDS10)	540	kinase	kinase	457	790	start	83	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_start	exon 11 (CDS11)	540	kinase	kinase	457	790	start	83	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_end	exon 11 (CDS11)	577	kinase	kinase	457	790	start	120	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_start	exon 12 (CDS12)	577	kinase	kinase	457	790	start	120	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_end	exon 12 (CDS12)	640	kinase	kinase	457	790	end	150	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_start	exon 13 (CDS13)	641	kinase	kinase	457	790	end	149	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_end	exon 13 (CDS13)	681	kinase	kinase	457	790	end	109	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_start	exon 14 (CDS14)	682	kinase	kinase	457	790	end	108	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_end	exon 14 (CDS14)	705	kinase	kinase	457	790	end	85	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_start	exon 15 (CDS15)	705	kinase	kinase	457	790	end	85	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_end	exon 15 (CDS15)	751	kinase	kinase	457	790	end	39	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_start	exon 16 (CDS16)	751	kinase	kinase	457	790	end	39	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_end	exon 16 (CDS16)	786	kinase	kinase	457	790	end	4	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_start	exon 17 (CDS17)	787	kinase	kinase	457	790	end	3	aligned_to_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIb	IIIb	XM_060404505.1	XP_060260488.1	841	coding_exon_end	exon 17 (CDS17)	841	kinase	kinase	457	790	end	51	between_domains	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	cassette_start	exon 7 (IIIc cassette)	333	Ig3	Ig-like	285	365	end	32	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	cassette boundary (primary thesis metric)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	cassette_end	exon 7 (IIIc cassette)	382	TM	TM	393	415	start	11	near_domain_boundary	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	cassette boundary (primary thesis metric)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_start	exon 1 (CDS1)	1	Ig1	Ig-like	64	128	start	63	between_domains	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_end	exon 1 (CDS1)	56	Ig1	Ig-like	64	128	start	8	near_domain_boundary	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_start	exon 2 (CDS2)	56	Ig1	Ig-like	64	128	start	8	near_domain_boundary	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_end	exon 2 (CDS2)	145	Ig1	Ig-like	64	128	end	17	between_domains	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_start	exon 3 (CDS3)	145	Ig1	Ig-like	64	128	end	17	between_domains	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_end	exon 3 (CDS3)	171	Ig2	Ig-like	190	267	start	19	between_domains	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_start	exon 4 (CDS4)	171	Ig2	Ig-like	190	267	start	19	between_domains	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_end	exon 4 (CDS4)	227	Ig2	Ig-like	190	267	start	37	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_start	exon 5 (CDS5)	228	Ig2	Ig-like	190	267	start	38	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_end	exon 5 (CDS5)	269	Ig2	Ig-like	190	267	end	2	aligned_to_domain_boundary	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_start	exon 6 (CDS6)	269	Ig2	Ig-like	190	267	end	2	aligned_to_domain_boundary	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_end	exon 6 (CDS6)	332	Ig3	Ig-like	285	365	end	33	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_start	exon 8 (CDS8)	382	TM	TM	393	415	start	11	near_domain_boundary	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_end	exon 8 (CDS8)	450	kinase	kinase	456	789	start	6	near_domain_boundary	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_start	exon 9 (CDS9)	450	kinase	kinase	456	789	start	6	near_domain_boundary	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_end	exon 9 (CDS9)	500	kinase	kinase	456	789	start	44	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_start	exon 10 (CDS10)	500	kinase	kinase	456	789	start	44	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_end	exon 10 (CDS10)	541	kinase	kinase	456	789	start	85	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_start	exon 11 (CDS11)	541	kinase	kinase	456	789	start	85	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_end	exon 11 (CDS11)	578	kinase	kinase	456	789	start	122	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_start	exon 12 (CDS12)	578	kinase	kinase	456	789	start	122	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_end	exon 12 (CDS12)	641	kinase	kinase	456	789	end	148	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_start	exon 13 (CDS13)	642	kinase	kinase	456	789	end	147	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_end	exon 13 (CDS13)	682	kinase	kinase	456	789	end	107	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_start	exon 14 (CDS14)	683	kinase	kinase	456	789	end	106	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_end	exon 14 (CDS14)	706	kinase	kinase	456	789	end	83	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_start	exon 15 (CDS15)	706	kinase	kinase	456	789	end	83	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_end	exon 15 (CDS15)	752	kinase	kinase	456	789	end	37	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_start	exon 16 (CDS16)	752	kinase	kinase	456	789	end	37	within_domain	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_end	exon 16 (CDS16)	787	kinase	kinase	456	789	end	2	aligned_to_domain_boundary	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_start	exon 17 (CDS17)	788	kinase	kinase	456	789	end	1	aligned_to_domain_boundary	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ovis_aries	IIIc	IIIc	XM_060404507.1	XP_060260490.1	840	coding_exon_end	exon 17 (CDS17)	840	kinase	kinase	456	789	end	51	between_domains	architecture_supported	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	cassette_start	exon 7 (IIIb cassette)	333	Ig3	Ig-like	282	376	end	43	within_domain	architecture_supported	figure3C_native	keep	cassette boundary (primary thesis metric)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	cassette_end	exon 7 (IIIb cassette)	381	Ig3	Ig-like	282	376	end	5	near_domain_boundary	architecture_supported	figure3C_native	keep	cassette boundary (primary thesis metric)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_start	exon 1 (CDS1)	1	Ig1	Ig-like	64	129	start	63	between_domains	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_end	exon 1 (CDS1)	56	Ig1	Ig-like	64	129	start	8	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_start	exon 2 (CDS2)	56	Ig1	Ig-like	64	129	start	8	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_end	exon 2 (CDS2)	145	Ig1	Ig-like	64	129	end	16	between_domains	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_start	exon 3 (CDS3)	145	Ig1	Ig-like	64	129	end	16	between_domains	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_end	exon 3 (CDS3)	171	Ig2	Ig-like	190	267	start	19	between_domains	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_start	exon 4 (CDS4)	171	Ig2	Ig-like	190	267	start	19	between_domains	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_end	exon 4 (CDS4)	227	Ig2	Ig-like	190	267	start	37	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_start	exon 5 (CDS5)	228	Ig2	Ig-like	190	267	start	38	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_end	exon 5 (CDS5)	269	Ig2	Ig-like	190	267	end	2	aligned_to_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_start	exon 6 (CDS6)	269	Ig2	Ig-like	190	267	end	2	aligned_to_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_end	exon 6 (CDS6)	332	Ig3	Ig-like	282	376	end	44	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_start	exon 8 (CDS8)	381	Ig3	Ig-like	282	376	end	5	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_end	exon 8 (CDS8)	449	kinase	kinase	457	790	start	8	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_start	exon 9 (CDS9)	449	kinase	kinase	457	790	start	8	near_domain_boundary	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_end	exon 9 (CDS9)	499	kinase	kinase	457	790	start	42	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_start	exon 10 (CDS10)	499	kinase	kinase	457	790	start	42	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_end	exon 10 (CDS10)	540	kinase	kinase	457	790	start	83	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_start	exon 11 (CDS11)	540	kinase	kinase	457	790	start	83	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_end	exon 11 (CDS11)	577	kinase	kinase	457	790	start	120	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_start	exon 12 (CDS12)	577	kinase	kinase	457	790	start	120	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_end	exon 12 (CDS12)	640	kinase	kinase	457	790	end	150	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_start	exon 13 (CDS13)	641	kinase	kinase	457	790	end	149	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_end	exon 13 (CDS13)	681	kinase	kinase	457	790	end	109	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
pan_troglodytes	IIIb	IIIb	XM_054660538.2	XP_054516513.1	841	coding_exon_start	exon 14 (CDS14)	682	kinase	kinase	457	790	end	108	within_domain	architecture_supported	figure3C_native	keep	coding-exon boundary (context)
